algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,krum_score_honest,krum_score_attacker
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,114,0.0,0.8852375783920288,0.3896515839099884,0.0,0.015124437108635902,0.0,,0.0,0.0,0.002766959971330803,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,115,0.0,0.8852487790584564,0.389872057557106,0.0,0.015020803309977055,0.0,,0.0,0.0,0.0026836169875293437,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,116,0.0,0.8852471777200699,0.39014774990081785,0.0,0.014891005493700505,0.0,,0.0,0.0,0.0027462980978078012,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,117,0.0,0.8852517766952515,0.3903949299454689,0.0,0.014792705187574029,0.0,,0.0,0.0,0.002142720011761412,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,118,0.0,0.8851767771244049,0.3907065280675888,0.0,0.01464122630096972,0.0,,0.0,0.0,0.002769591414459771,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,119,0.0,0.885214977145195,0.3910102150440216,0.0,0.014521350745111704,0.0,,0.0,0.0,0.0021767238916557594,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,120,0.0,0.8851755779981613,0.3912160125374794,0.0,0.014523373315110803,0.0,,0.0,0.0,0.002365743592235958,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,121,0.0,0.8851825770139694,0.39144550752639773,0.0,0.014319263538345695,0.0,,0.0,0.0,0.0020878248053185387,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,122,0.0,0.8851713783740998,0.3917365881800652,0.0,0.014264295492321253,0.0,,0.0,0.0,0.0014221738919762796,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,123,0.0,0.885168776512146,0.39203080666065215,0.0,0.014150442734360695,0.0,,0.0,0.0,0.0012313001446754618,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,124,0.0,0.8851491783857346,0.39231179434061053,0.0,0.013995428552851082,0.0,,0.0,0.0,0.0019992972805124264,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,125,0.0,0.8851273789405822,0.3926311190724373,0.0,0.013885919559746981,0.0,,0.0,0.0,0.001898778246767405,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,126,0.0,0.8851379784345627,0.39287113189697265,0.0,0.013828532792627812,0.0,,0.0,0.0,0.001469050135806595,0.0
krum,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,0,127,0.0,0.8851179774999619,0.3931703614592552,0.0,0.013678495170548558,0.0,,0.0,0.0,0.0017144999212839386,0.0
