algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,S_agg_norm_honest,S_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,V_agg_norm_honest,V_agg_norm_attacker,n_rejected_honest,n_rejected_attacker,eps_n_honest,eps_n_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,185,3.84701728748608,0.8813679767847061,0.4265995403528213,0.0,0.008378376414139684,0.0,1000.0,0.0,0.0,0.37799393557585204,0.0,0.015725719320837973,0.0,0.28184637427330017,0.0,3.6153846153846154,0.0,3.8470172874860804,0.0,3.8470172874860804,4.440892098500626e-16,1.0250000000000001,0.8243551608039738,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,186,3.871127204027483,0.8813881771564483,0.4269059096574783,0.0,0.008413333911448717,0.0,1000.0,0.0,0.0,0.45861665975479854,0.0,0.017022982663233897,0.0,0.33802777386846994,0.0,2.380952380952381,0.0,3.8711272040274824,0.0,3.8711272040274824,4.440892098500626e-16,1.03,0.8238119986405379,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,187,3.8954240464508127,0.8813873782157898,0.4272416803240776,0.0,0.008453560793506247,0.0,1000.0,0.0,0.0,0.40693108843905584,0.0,0.015568294350539259,0.0,0.2737759793443339,0.0,4.642857142857143,0.0,3.8954240464508127,0.0,3.8954240464508127,0.0,1.035,0.8229177122625787,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,188,3.919908983785269,0.8813997786045075,0.4275055677294731,0.0,0.008253712588074532,0.0,1000.0,0.0,0.0,0.47092860666188324,0.0,0.016642370013460507,0.0,0.3117848878557032,0.0,3.1818181818181817,0.0,3.9199089837852688,0.0,3.9199089837852688,4.440892098500626e-16,1.04,0.8223396633431379,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,189,3.94458319854829,0.8814177778959275,0.4278256275057793,0.0,0.008034745840212474,0.0,1000.0,0.0,0.0,0.3767584287203275,0.0,0.016752320360598046,0.0,0.33027016256864256,0.0,2.769230769230769,0.0,3.944583198548289,0.0,3.944583198548289,8.881784197001252e-16,1.0450000000000002,0.8213595480026677,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,190,3.9694478869853325,0.8813943778276443,0.428176931977272,0.0,0.007986034959172592,0.0,1000.0,0.0,0.0,0.2835060904423396,0.0,0.01520017345773803,0.0,0.27126877936415184,0.0,5.282051282051282,0.0,3.9694478869853334,0.0,3.9694478869853334,8.881784197001252e-16,1.05,0.8192945649580774,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,191,3.994504259315191,0.8814079777002335,0.42849898010492327,0.0,0.007884621553655182,0.0,1000.0,0.0,0.0,0.5843735053425744,0.0,0.018837953970869074,0.0,0.40103366616226377,0.0,2.761904761904762,0.0,3.994504259315192,0.0,3.994504259315192,8.881784197001252e-16,1.0550000000000002,0.8188072278882531,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,192,4.019753539981007,0.8814033787250519,0.4287982647418976,0.0,0.008025677680658797,0.0,1000.0,0.0,0.0,0.32815122687154347,0.0,0.015654299218583297,0.0,0.2790321736700005,0.0,4.777777777777778,0.0,4.019753539981009,0.0,4.019753539981009,1.7763568394002505e-15,1.0600000000000003,0.8172012792591352,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,193,4.045196967907117,0.8814325784444809,0.42906579858064653,0.0,0.007663194697512233,0.0,1000.0,0.0,0.0,0.4759483259657155,0.0,0.01592084935310883,0.0,0.31227139027222345,0.0,4.173913043478261,0.0,4.045196967907117,0.0,4.045196967907117,0.0,1.0650000000000002,0.8164625960856897,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,194,4.070835796761908,0.8814135783910751,0.4293664091229439,0.0,0.007711886752234853,0.0,1000.0,0.0,0.0,0.5207466871842094,0.0,0.016099141867308486,0.0,0.35650109272936115,0.0,3.391304347826087,0.0,4.070835796761907,0.0,4.070835796761907,8.881784197001252e-16,1.07,0.8158443880826501,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,195,4.096671295226832,0.8814367781877518,0.42966789573431013,0.0,0.007718433609365353,0.0,1000.0,0.0,0.0,0.3284904531070164,0.0,0.014336467680930196,0.0,0.2596133766429765,0.0,4.142857142857143,0.0,4.096671295226834,0.0,4.096671295226834,1.7763568394002505e-15,1.075,0.8148231128309149,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,196,4.12270474727177,0.8814341775178909,0.43000621181726456,0.0,0.007644191440194845,0.0,1000.0,0.0,0.0,0.36160032987594604,0.0,0.015025563544173781,0.0,0.3174875235557556,0.0,5.6,0.0,4.1227047472717695,0.0,4.1227047472717695,8.881784197001252e-16,1.08,0.8137556733036078,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,197,4.148937452436892,0.8814393779039383,0.43028664124011995,0.0,0.007668478095805959,0.0,1000.0,0.0,0.0,0.5280620753765106,0.0,0.01576333190465389,0.0,0.3309988175567828,0.0,2.3157894736842106,0.0,4.148937452436891,0.0,4.148937452436891,8.881784197001252e-16,1.0850000000000002,0.8133241159841376,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,198,4.175370726121216,0.8814317770004273,0.43061387407779694,0.0,0.007671504913430128,0.0,1000.0,0.0,0.0,0.3198268466762134,0.0,0.014500192596762235,0.0,0.2739601933530399,0.0,2.857142857142857,0.0,4.175370726121216,0.0,4.175370726121216,0.0,1.09,0.8123392529876342,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,199,4.202005899878041,0.8814639774560928,0.43090583699941637,0.0,0.007513624327700762,0.0,1000.0,0.0,0.0,0.5296642638388134,0.0,0.016473677982992957,0.0,0.3369998719011034,0.0,2.5714285714285716,0.0,4.20200589987804,0.0,4.20200589987804,8.881784197001252e-16,1.0950000000000002,0.8117520349924248,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,200,4.228844321717444,0.8814725793600082,0.43119473379850387,0.0,0.007415154206682928,0.0,1000.0,0.0,0.0,0.3437114655971527,0.0,0.014589993709837825,0.0,0.275761588010937,0.0,4.8125,0.0,4.228844321717444,0.0,4.228844321717444,0.0,1.1,0.8105228777626672,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,201,4.255887356416039,0.8815063766241074,0.4314652606844902,0.0,0.007620193552048434,0.0,1000.0,0.0,0.0,0.4769647107237861,0.0,0.013882607158503498,0.0,0.2750045685541062,0.0,3.4285714285714284,0.0,4.255887356416039,0.0,4.255887356416039,0.0,1.1050000000000002,0.8100539207242866,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,202,4.283136385834205,0.8815159775018692,0.43175328558683396,0.0,0.007233945936288523,0.0,1000.0,0.0,0.0,0.3760753993106925,0.0,0.01347634929095103,0.0,0.2615934001362842,0.0,4.0,0.0,4.283136385834204,0.0,4.283136385834204,8.881784197001252e-16,1.11,0.8093580763754518,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,203,4.306171853943806,0.8815133761167526,0.4320397275686264,0.0,0.007348588446066493,0.0,1000.0,0.0,0.0,0.6822410523891449,0.0,0.014008146396956748,0.0,0.3227219425496601,0.0,4.380952380952381,0.0,4.306171853943807,0.0,4.306171853943807,8.881784197001252e-16,1.115,0.808909525986039,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,204,4.32785924910548,0.8815355770587922,0.4323194414377213,0.0,0.0073443997554994865,0.0,1000.0,0.0,0.0,0.3173359390990487,0.0,0.01285387185722862,0.0,0.2483980367923605,0.0,5.172413793103448,0.0,4.3278592491054795,0.0,4.3278592491054795,8.881784197001252e-16,1.12,0.8078875196236184,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,205,4.349697870307382,0.8814989774227142,0.43264618039131164,0.0,0.007042548875324428,0.0,1000.0,0.0,0.0,0.43707568272948266,0.0,0.016078387151834274,0.0,0.3378343142569065,0.0,2.7,0.0,4.349697870307382,0.0,4.349697870307382,0.0,1.125,0.8073660684977383,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,206,4.371688504217764,0.8815225782394409,0.4329142492413521,0.0,0.007072672358758393,0.0,1000.0,0.0,0.0,0.33630332279772984,0.0,0.011670507701181238,0.0,0.22133655207497732,0.0,3.3333333333333335,0.0,4.371688504217764,0.0,4.371688504217764,0.0,1.1300000000000001,0.8067960023170712,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,207,4.393831944470941,0.8815465782880783,0.433200827896595,0.0,0.007006624140418493,0.0,1000.0,0.0,0.0,0.3256992068177519,0.0,0.013081562934389477,0.0,0.27022115943523556,0.0,3.6153846153846154,0.0,4.393831944470939,0.0,4.393831944470939,1.7763568394002505e-15,1.1350000000000002,0.8058930301259165,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,208,4.416128991759033,0.8815549774169922,0.433490595638752,0.0,0.007014388780527073,0.0,1000.0,0.0,0.0,0.5225139414441997,0.0,0.015289182354084833,0.0,0.3140970504489438,0.0,5.0344827586206895,0.0,4.416128991759031,0.0,4.416128991759031,1.7763568394002505e-15,1.1400000000000001,0.8049039673593124,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,209,4.438580453925259,0.8815853780508042,0.433779526591301,0.0,0.0073684720322489735,0.0,1000.0,0.0,0.0,0.3733954129042104,0.0,0.012605545937689982,0.0,0.2527002513408661,0.0,3.1,0.0,4.43858045392526,0.0,4.43858045392526,8.881784197001252e-16,1.1450000000000002,0.8044529489352622,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,210,4.461187146058795,0.88155417740345,0.4340465099811554,0.0,0.006958199487555595,0.0,1000.0,0.0,0.0,0.35215853722322554,0.0,0.012409759786304158,0.0,0.22692081757954188,0.0,3.238095238095238,0.0,4.461187146058795,0.0,4.461187146058795,0.0,1.1500000000000001,0.8039101231272879,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,211,4.483949890591217,0.8816035778522492,0.4343252970576286,0.0,0.0068046533990473975,0.0,1000.0,0.0,0.0,0.39398344481984776,0.0,0.011923614093143988,0.0,0.26779305722032276,0.0,5.0476190476190474,0.0,4.483949890591217,0.0,4.483949890591217,0.0,1.155,0.8034651580401052,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,212,4.506869517394581,0.8815895771980286,0.4345970424413681,0.0,0.006765051693138149,0.0,1000.0,0.0,0.0,0.3707624938752916,0.0,0.012738582243260575,0.0,0.2734658097227414,0.0,2.2222222222222223,0.0,4.506869517394581,0.0,4.506869517394581,0.0,1.1600000000000001,0.8030551313207607,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,213,4.529946863881156,0.8816097794771195,0.43485791254043576,0.0,0.006987867085263133,0.0,1000.0,0.0,0.0,0.3528183090267703,0.0,0.012075866161183732,0.0,0.24924390390515327,0.0,4.3,0.0,4.529946863881157,0.0,4.529946863881157,8.881784197001252e-16,1.165,0.8025557024951165,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,214,4.553182775104847,0.8816121777296066,0.43514803314208983,0.0,0.006771608519003443,0.0,1000.0,0.0,0.0,0.31010474199834076,0.0,0.01197763288699065,0.0,0.23390474947898285,0.0,3.130434782608696,0.0,4.553182775104846,0.0,4.553182775104846,8.881784197001252e-16,1.1700000000000002,0.8018931294384996,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,215,4.576578103864342,0.8816199775934219,0.4354779529571533,0.0,0.006682387101605083,0.0,1000.0,0.0,0.0,0.2819729659593467,0.0,0.012255819395851797,0.0,0.24540992352095517,0.0,5.393939393939394,0.0,4.576578103864341,0.0,4.576578103864341,8.881784197001252e-16,1.175,0.8005201545563375,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,216,4.600133710808014,0.881643378853798,0.43573114430904386,0.0,0.006542510017752647,0.0,1000.0,0.0,0.0,0.28995633393526077,0.0,0.011541571937564095,0.0,0.22515600502490998,0.0,4.16,0.0,4.600133710808013,0.0,4.600133710808013,8.881784197001252e-16,1.1800000000000002,0.7998382380422381,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,217,4.623850464540614,0.8816377772092819,0.4360056701302528,0.0,0.006637948461704784,0.0,1000.0,0.0,0.0,0.31934453271053453,0.0,0.01248790285192098,0.0,0.24662249066211558,0.0,4.296296296296297,0.0,4.623850464540615,0.0,4.623850464540615,8.881784197001252e-16,1.1850000000000003,0.7989928251020073,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,218,4.647729241731793,0.8816533772945404,0.43626406633853915,0.0,0.006433472968637943,0.0,1000.0,0.0,0.0,0.389790739815094,0.0,0.011258875715504511,0.0,0.22119700124389247,0.0,4.2105263157894735,0.0,4.647729241731793,0.0,4.647729241731793,0.0,1.1900000000000002,0.7986025091771833,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,219,4.671770927226482,0.8816515781879425,0.4365718480348587,0.0,0.006465736416078383,0.0,1000.0,0.0,0.0,0.31301129537244,0.0,0.011360794295199872,0.0,0.21725935801382987,0.0,5.419354838709677,0.0,4.671770927226481,0.0,4.671770927226481,8.881784197001252e-16,1.195,0.7975161334617669,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,220,4.695976414157166,0.8816605768203736,0.436842362344265,0.0,0.006435678340494633,0.0,1000.0,0.0,0.0,0.3317161692927281,0.0,0.011310912025889776,0.0,0.24245528814693293,0.0,4.166666666666667,0.0,4.695976414157167,0.0,4.695976414157167,8.881784197001252e-16,1.2000000000000002,0.7967834518875114,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,221,4.720346604058112,0.881646977186203,0.4371402254700661,0.0,0.006497229467361019,0.0,1000.0,0.0,0.0,0.31858533735458666,0.0,0.012820179719643944,0.0,0.27210070422062504,0.0,3.8461538461538463,0.0,4.720346604058112,0.0,4.720346604058112,0.0,1.205,0.7959703260524674,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,222,4.744882406981541,0.8816683781147003,0.4374113233089447,0.0,0.006417247039886813,0.0,1000.0,0.0,0.0,0.31313998873035115,0.0,0.011395261555605128,0.0,0.23045879788696766,0.0,3.9166666666666665,0.0,4.744882406981542,0.0,4.744882406981542,8.881784197001252e-16,1.2100000000000002,0.7951901083030336,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,223,4.7695847416158434,0.8816795768737793,0.4376830139160156,0.0,0.006361958177876659,0.0,1000.0,0.0,0.0,0.24935852084308863,0.0,0.010881381103583651,0.0,0.20975570613518357,0.0,4.6875,0.0,4.769584741615844,0.0,4.769584741615844,8.881784197001252e-16,1.215,0.7939274125088,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,224,4.794454535405822,0.8816753783226013,0.4379789389371872,0.0,0.006384261142186544,0.0,1000.0,0.0,0.0,0.2811998575925827,0.0,0.010936528552417694,0.0,0.22001035456304197,0.0,4.222222222222222,0.0,4.794454535405821,0.0,4.794454535405821,8.881784197001252e-16,1.2200000000000002,0.7930139153528369,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,225,4.819492724675047,0.8816995775699615,0.4382308750748634,0.0,0.006318615414202213,0.0,1000.0,0.0,0.0,0.28747286781668663,0.0,0.011248287451992144,0.0,0.19306049793958663,0.0,4.08,0.0,4.819492724675046,0.0,4.819492724675046,1.7763568394002505e-15,1.225,0.7922638270735088,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,226,4.8447002547503315,0.881710577249527,0.43846994948387147,0.0,0.006190029360974829,0.0,1000.0,0.0,0.0,0.3511359658506181,0.0,0.010190542086405654,0.0,0.20921259621779123,0.0,2.6666666666666665,0.0,4.844700254750331,0.0,4.844700254750331,8.881784197001252e-16,1.2300000000000002,0.7919139943581296,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,227,4.870078080088388,0.8817237784862518,0.43874761551618574,0.0,0.006140720754585884,0.0,1000.0,0.0,0.0,0.3809478095284215,0.0,0.013110827205579514,0.0,0.2936912085171099,0.0,5.185185185185185,0.0,4.870078080088389,0.0,4.870078080088389,8.881784197001252e-16,1.2350000000000003,0.7909459150895283,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,228,4.895627164404713,0.8817321783304215,0.4390263696908951,0.0,0.006167357228696347,0.0,1000.0,0.0,0.0,0.28815010607242586,0.0,0.010538540639236323,0.0,0.21740754306316376,0.0,3.92,0.0,4.895627164404714,0.0,4.895627164404714,8.881784197001252e-16,1.2400000000000002,0.7902235054708802,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,229,4.921348480804723,0.8817389780282974,0.43929991602897644,0.0,0.00610618271457497,0.0,1000.0,0.0,0.0,0.2689189864322543,0.0,0.010567171825482558,0.0,0.19705624971538782,0.0,5.5,0.0,4.921348480804723,0.0,4.921348480804723,0.0,1.245,0.7891132669927667,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,230,4.947243011917211,0.88176837682724,0.43956839936971664,0.0,0.006070536352988137,0.0,1000.0,0.0,0.0,0.23062827634183983,0.0,0.010529364406200729,0.0,0.1949504070768231,0.0,6.894736842105263,0.0,4.94724301191721,0.0,4.94724301191721,8.881784197001252e-16,1.25,0.7873986318902289,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,231,4.973311750030146,0.8817455774545669,0.4398118595480919,0.0,0.006079828987518947,0.0,1000.0,0.0,0.0,0.32273191379176247,0.0,0.010656813845273432,0.0,0.20365571230649948,0.0,2.4444444444444446,0.0,4.973311750030147,0.0,4.973311750030147,8.881784197001252e-16,1.2550000000000001,0.7870210362328472,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,232,4.9995556972288915,0.8817615782022477,0.4401106688976288,0.0,0.006062498118615512,0.0,1000.0,0.0,0.0,0.25064269069469336,0.0,0.010706365995864895,0.0,0.21860090733477563,0.0,5.696969696969697,0.0,4.999555697228891,0.0,4.999555697228891,8.881784197001252e-16,1.2600000000000002,0.7856520016180338,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,233,5.0259758655368625,0.8817445778846741,0.4403847784399986,0.0,0.005976295195006091,0.0,1000.0,0.0,0.0,0.3260913347375804,0.0,0.010878837143477505,0.0,0.24778299753008218,0.0,5.379310344827586,0.0,5.025975865536863,0.0,5.025975865536863,8.881784197001252e-16,1.2650000000000001,0.7846783486546943,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,234,5.052573277058682,0.8817619780302047,0.44068327331542967,0.0,0.005948703539056273,0.0,1000.0,0.0,0.0,0.3161972394356361,0.0,0.011291846125797653,0.0,0.24991904313747698,0.0,4.461538461538462,0.0,5.052573277058683,0.0,5.052573277058683,8.881784197001252e-16,1.2700000000000002,0.783823115892844,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,235,5.079348964125899,0.8817591787576675,0.4409472681283951,0.0,0.005812224898753422,0.0,1000.0,0.0,0.0,0.23649302923253604,0.0,0.00930944627564721,0.0,0.16597160271235875,0.0,4.928571428571429,0.0,5.079348964125899,0.0,5.079348964125899,0.0,1.2750000000000001,0.78293309838477,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,236,5.106303969445292,0.8817749783992768,0.4412124854326248,0.0,0.005781298619695008,0.0,1000.0,0.0,0.0,0.2534120474010706,0.0,0.01013474150047649,0.0,0.18826836650259793,0.0,5.5625,0.0,5.106303969445291,0.0,5.106303969445291,8.881784197001252e-16,1.2800000000000002,0.7817398453859162,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,237,5.133439346249841,0.8817773773670197,0.4414441874623299,0.0,0.00597168059903197,0.0,1000.0,0.0,0.0,0.32284726575016975,0.0,0.009802110215951903,0.0,0.1958212573081255,0.0,2.0,0.0,5.133439346249841,0.0,5.133439346249841,0.0,1.2850000000000001,0.7814507354870812,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,238,5.160756158452398,0.8818051776885987,0.4417136930823326,0.0,0.005735900442771337,0.0,1000.0,0.0,0.0,0.2989689580820225,0.0,0.009945473014964516,0.0,0.2120839324262407,0.0,5.555555555555555,0.0,5.160756158452399,0.0,5.160756158452399,8.881784197001252e-16,1.29,0.7806012269566667,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,239,5.188255480802117,0.8818201776742935,0.4419795641899109,0.0,0.005731889778482062,0.0,1000.0,0.0,0.0,0.2770512556391103,0.0,0.009692260164741588,0.0,0.19111940317920276,0.0,5.5,0.0,5.188255480802118,0.0,5.188255480802118,8.881784197001252e-16,1.2950000000000002,0.7796873709122665,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,240,5.215938399043712,0.8818171764612198,0.44221907770633695,0.0,0.0057264088601287864,0.0,1000.0,0.0,0.0,0.28145804036305183,0.0,0.008994627835757238,0.0,0.1753266362680329,0.0,3.0,0.0,5.215938399043711,0.0,5.215938399043711,8.881784197001252e-16,1.3,0.7793145852891501,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,241,5.243806010079584,0.8818239769935607,0.4424709321260452,0.0,0.00559599295957014,0.0,1000.0,0.0,0.0,0.2160609825514257,0.0,0.009796202874682938,0.0,0.1703209257684648,0.0,4.5,0.0,5.243806010079583,0.0,5.243806010079583,8.881784197001252e-16,1.3050000000000002,0.7779371558295822,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,242,5.271859422134871,0.881833577632904,0.44274092429876327,0.0,0.005602034934175511,0.0,1000.0,0.0,0.0,0.21159022425611815,0.0,0.00897717964279416,0.0,0.1673406052092711,0.0,6.833333333333333,0.0,5.271859422134871,0.0,5.271859422134871,0.0,1.3100000000000003,0.7763700923426343,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,243,5.300099754925513,0.8818489779233932,0.44298799586296084,0.0,0.0055080377841713254,0.0,1000.0,0.0,0.0,0.26056026198245863,0.0,0.009408218834480666,0.0,0.1752732550656354,0.0,4.814814814814815,0.0,5.300099754925513,0.0,5.300099754925513,0.0,1.3150000000000002,0.7755245103873103,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,244,5.328528139829346,0.8818575763702392,0.44326295763254164,0.0,0.0057552614714950325,0.0,1000.0,0.0,0.0,0.2908370112379392,0.0,0.009656005092049006,0.0,0.20222762276728948,0.0,5.733333333333333,0.0,5.328528139829347,0.0,5.328528139829347,8.881784197001252e-16,1.3200000000000003,0.774408409908654,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,245,5.3571457200603305,0.881868978023529,0.4434700028300285,0.0,0.005566072142259641,0.0,1000.0,0.0,0.0,0.2559793984348124,0.0,0.008899393189535186,0.0,0.18231395124034447,0.0,3.272727272727273,0.0,5.3571457200603305,0.0,5.3571457200603305,0.0,1.3250000000000002,0.7737947011199048,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,246,5.385953650845945,0.8818667776584626,0.44372382724285125,0.0,0.005536300130188465,0.0,1000.0,0.0,0.0,0.3048805771839051,0.0,0.009247118770857252,0.0,0.17675126805191949,0.0,4.0,0.0,5.385953650845946,0.0,5.385953650845946,8.881784197001252e-16,1.33,0.7733042323300743,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,247,5.414953099607831,0.8818879772424698,0.4439818444252014,0.0,0.005639684547741826,0.0,1000.0,0.0,0.0,0.2528156116604805,0.0,0.009065892985016404,0.0,0.17160276237588662,0.0,4.923076923076923,0.0,5.41495309960783,0.0,5.41495309960783,8.881784197001252e-16,1.3350000000000002,0.7725255828884378,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,248,5.4441452461457445,0.881880978345871,0.44424132531881333,0.0,0.005343904569745064,0.0,1000.0,0.0,0.0,0.2213102412223816,0.0,0.008811803468686555,0.0,0.163346446454525,0.0,3.6,0.0,5.444145246145745,0.0,5.444145246145745,8.881784197001252e-16,1.34,0.7717167855402561,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,249,5.473531282824887,0.8818823784589768,0.444472669005394,0.0,0.005405273498035967,0.0,1000.0,0.0,0.0,0.2468043860979378,0.0,0.00855618645346358,0.0,0.1907403375953436,0.0,2.8,0.0,5.473531282824888,0.0,5.473531282824888,8.881784197001252e-16,1.3450000000000002,0.7712703046873783,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,250,5.503112414766684,0.8819031771421433,0.4447096538543701,0.0,0.005462819308211858,0.0,1000.0,0.0,0.0,0.2629471637985923,0.0,0.00862048308125918,0.0,0.16379998827522452,0.0,4.0,0.0,5.503112414766685,0.0,5.503112414766685,8.881784197001252e-16,1.35,0.7707053208561926,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,251,5.53288986004307,0.8818969775438309,0.4450009280443192,0.0,0.0052920990013356865,0.0,1000.0,0.0,0.0,0.3401855692781251,0.0,0.01040801534382451,0.0,0.23127940605426656,0.0,5.0344827586206895,0.0,5.53288986004307,0.0,5.53288986004307,0.0,1.3550000000000002,0.7697436308995976,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,252,5.562864849874379,0.8819197779893875,0.44524527829885485,0.0,0.005421224981546402,0.0,1000.0,0.0,0.0,0.22575133542219797,0.0,0.008592208828305758,0.0,0.17301956762870152,0.0,5.266666666666667,0.0,5.562864849874378,0.0,5.562864849874378,8.881784197001252e-16,1.3600000000000003,0.7687062065385895,0.0
trust-aware,scale,mnist,42,500,0,1.1,2.0,0.05,iid,1.0,99999,253,5.59303862883089,0.8819337776899338,0.4454967919588089,0.0,0.005130527256470587,0.0,1000.0,0.0,0.0,0.2571016832694618,0.0,0.007883075051955546,0.0,0.1620758312443892,0.0,3.0,0.0,5.593038628830891,0.0,5.593038628830891,8.881784197001252e-16,1.3650000000000002,0.7683909309102098,0.0
